Stance on NN,,format,Date Received,Type of Filing,Submission Type,Proceeding ID,Filing URL,Name of Filers(s),Comment Text,Total Page Count,Source,Memo,Date in the Document,Network 1,Network 2,Network 3,Network 4,Network 5,Network 6,Network 7,Network 8,Network 9,Network 10,Network 11,Network 12,Network 13,Network 14,Network 15,Network 16,Network 17,Network 18,Network 19,Network 20,Network 21,Network 22,Network 23,Network 24,Network 25,Network 26,Network 27,Network 28,Network 29,Network 30,Network 31,Network 32,Network 33,Network 34,Network 35,Network 36,Network 37,Network 38,Network 39,Network 40,Network 41,Network 42,Network 43,Network 44,Network 45,Network 46,Network 47,Network 48,Network 49,Network 50,Network 51,Network 52,Network 53,Network 54,Network 55,Network 56,Network 57,Network 58,Network 59,Network 60,Network 61,Network 62,Network 63,Network 64,Network 65,Network 66,Network 67,Network 68,Network 69,Network 70,Network 71,Network 72,Network 73,Network 74,Network 75,Network 76,Network 77,Network 78,Network 79,Network 80,Network 81,Network 82,Network 83,Network 84,Network 85,Network 86,Network 87,Network 88,Network 89,Network 90,Network 91,Network 92
Pro,Solo,In person,11/19/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016061987,Media Access Project,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016061987/1,,,Media Access Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/10/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063661,Media Access Project,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016063661/1,,,Media Access Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/17/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016064719,Media Access Project,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016064719/1,,,Media Access Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/11/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015510113,Microsoft Corp,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015510113/1,,1/7/2010,Microsoft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,11/5/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015396911,National Association of Telecommunications Officers & Advisors,Refer to Attachment(s).,4,https://www.fcc.gov/ecfs/document/6015396911/1,,11/4/2009,National Association of Telecommunications Officers & Advisors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,2/25/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015538994,NATOA,Refer to Attachment(s).,8,https://www.fcc.gov/ecfs/document/6015538994/1,NATOA,2/25/2010,National Association of Telecommunications Officers & Advisors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,10/28/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015394851,National Hispanic Media Coalition,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015394851/1,,10/26/2009,National Hispanic Media Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/11/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015502387,National Hispanic Media Coalition,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015502387/1,,12/9/2009,National Hispanic Media Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/13/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015516581,National Hispanic Media Coalition,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015516581/1,,1/11/2010,National Hispanic Media Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,3/23/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015543807,National Hispanic Media Coalition,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015543807/1,,3/22/2010,National Hispanic Media Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,9/27/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016055969,National Hispanic Media Coalition,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016055969/1,,9/14/2010,National Hispanic Media Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,9/27/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016055969,National Hispanic Media Coalition,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016055969/1,,9/16/2010,National Hispanic Media Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/10/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063604,National Hispanic Media Coalition,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016063604/1,,12/9/2010,National Hispanic Media Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/25/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015531874,"Netflix, Inc.",Refer to Attachment(s).,12,https://www.fcc.gov/ecfs/document/6015531874/4,,1/20/2010,Netflix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/25/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015531874,"Netflix, Inc.",Refer to Attachment(s).,12,https://www.fcc.gov/ecfs/document/6015531874/1,,1/22/2010,Netflix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,5/5/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015592778,"Netflix, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015592778/1,,5/4/2010,Netflix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,9/17/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016055284,New America Foundation,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016055284/1,,,New America Foundation,Sascha Meinrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,9/15/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016054813,Open Internet Coalition,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016054813/1,,,Open Internet Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,11/10/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016061323,Open Internet Coalition,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016061323/1,,,Open Internet Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/8/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063227,Open Internet Coalition,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016063227/1,,,Open Internet Coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/17/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015502989,Public Knowledge,Refer to Attachment(s).,3,https://www.fcc.gov/ecfs/document/6015502989/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/25/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015531920,Public Knowledge,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015531920/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/28/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015532736,Public Knowledge,Refer to Attachment(s).,20,https://www.fcc.gov/ecfs/document/6015532736/2,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/28/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015532744,Public Knowledge,Refer to Attachment(s).,20,https://www.fcc.gov/ecfs/document/6015532744/2,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/28/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015532752,Public Knowledge,Refer to Attachment(s).,20,https://www.fcc.gov/ecfs/document/6015532752/2,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/28/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015532763,Public Knowledge,Refer to Attachment(s).,20,https://www.fcc.gov/ecfs/document/6015532763/2,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/28/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015532773,Public Knowledge,Refer to Attachment(s).,20,https://www.fcc.gov/ecfs/document/6015532773/2,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/28/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015532782,Public Knowledge,Refer to Attachment(s).,20,https://www.fcc.gov/ecfs/document/6015532782/2,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,2/19/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015536484,Public Knowledge,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015536484/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,4/14/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015555284,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015555284/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,5/5/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015592717,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015592717/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,5/26/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015638524,Public Knowledge,Refer to Attachment(s).,3,https://www.fcc.gov/ecfs/document/6015638524/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,6/1/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015641452,Public Knowledge,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015641452/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,6/30/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015658679,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015658679/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,8/2/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015795767,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015795767/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,8/4/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015797070,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015797070/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,8/4/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015797104,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015797104/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,10/25/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016060207,Public Knowledge,Refer to Attachment(s).,6,https://www.fcc.gov/ecfs/document/6016060207/2,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,10/28/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016060456,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016060456/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,11/3/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016060772,Public Knowledge,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016060772/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,11/10/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016061250,Public Knowledge,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016061250/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,in person,11/24/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016062393,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016062393/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/6/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063089,Public Knowledge,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016063089/1,,,Public Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/4/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015501136,Skype Communications S.A.R.L.,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015501136/1,,,Skype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,5/5/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015592728,Skype Communications S.A.R.L.,Refer to Attachment(s).,3,https://www.fcc.gov/ecfs/document/6015592728/1,,,Skype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,11/17/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016061821,Skype Communications S.A.R.L.,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016061821/1,,,Skype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,11/30/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016062642,Skype Communications S.A.R.L.,Refer to Attachment(s).,4,https://www.fcc.gov/ecfs/document/6016062642/1,,,Skype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/25/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015531856,Sony Electronics Inc.,Refer to Attachment(s).,3,https://www.fcc.gov/ecfs/document/6015531856/1,,1/22/2010,Sony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,6/16/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015650542,Sony Electronics Inc.,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015650542/1,,6/15/2010,Sony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,12/22/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015503633,Sony Pictures Entertainment Inc.,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015503633/1,,12/21/2009,Sony Pictures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,3/1/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015540133,Sony Pictures Entertainment,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015540133/1,,2/26/2010,Sony Pictures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/11/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015502305,The Walt Disney Company,Refer to Attachment(s).,85,https://www.fcc.gov/ecfs/document/6015502305/1,,12/10/2009,Walt Disney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/13/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015530985,Walt Disney Company,Refer to Attachment(s).,85,https://www.fcc.gov/ecfs/document/6015530985/1,,12/10/2009,Walt Disney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,1/26/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015532139,The Walt Disney Company,Refer to Attachment(s).,14,https://www.fcc.gov/ecfs/document/6015532139/1,,1/22/2010,Walt Disney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,11/30/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016062597,The Walt Disney Company,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016062597/1,,11/29/2010,Walt Disney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,7/8/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015660577,"Writers Guild of America, West",Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015660577/1,,7/6/2010,Writers Guild of America West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,11/30/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016062613,XO Communications,Refer to Attachment(s).,8,https://www.fcc.gov/ecfs/document/6016062613/1,,11/29/2010,XO Communications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro,Solo,In person,12/10/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063673,https://www.fcc.gov/ecfs/document/6015531856/1,Refer to Attachment(s).,4,https://www.fcc.gov/ecfs/document/6016063673/1,,11/9/2010,National Association of Regulatory Utility Commissioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Network,In person,3/9/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015542183,"AFTRA, DGA, IATSE, SAG",Refer to Attachment(s).,9,https://www.fcc.gov/ecfs/document/6015542183/3,,3/8/2010,American Federation of Television & Radio Artists,International Alliance of Theatrical Stage Employees,Directors Guild of America,Screen Actors Guild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
